NU_ANO,Q006,TP_SEXO,SG_UF_PROVA,QTD
2021,E,M,PR,5922
2021,E,M,RJ,6264
2021,E,M,RN,1773
2021,E,M,RO,871
2021,E,M,RR,188
2021,E,M,RS,5315
2021,E,M,SC,3547
2021,E,M,SE,869
2021,E,M,SP,18898
2021,E,M,TO,704
2021,F,F,AC,313
2021,F,F,AL,942
2021,F,F,AM,1018
2021,F,F,AP,378
2021,F,F,BA,3998
2021,F,F,CE,2189
2021,F,F,DF,1848
2021,F,F,ES,1680
2021,F,F,GO,3254
2021,F,F,MA,1578
2021,F,F,MG,9904
2021,F,F,MS,1182
2021,F,F,MT,1845
2021,F,F,PA,2561
2021,F,F,PB,1322
2021,F,F,PE,2618
2021,F,F,PI,1056
2021,F,F,PR,5786
2021,F,F,RJ,6650
2021,F,F,RN,1384
2021,F,F,RO,774
2021,F,F,RR,195
2021,F,F,RS,5456
2021,F,F,SC,3987
2021,F,F,SE,800
2021,F,F,SP,20420
2021,F,F,TO,725
2021,F,M,AC,292
2021,F,M,AL,802
2021,F,M,AM,905
2021,F,M,AP,365
2021,F,M,BA,3277
2021,F,M,CE,2087
2021,F,M,DF,1495
2021,F,M,ES,1496
2021,F,M,GO,2651
2021,F,M,MA,1470
2021,F,M,MG,7921
2021,F,M,MS,976
2021,F,M,MT,1437
2021,F,M,PA,2173
2021,F,M,PB,1237
2021,F,M,PE,2339
2021,F,M,PI,934
2021,F,M,PR,4429
2021,F,M,RJ,5288
2021,F,M,RN,1395
2021,F,M,RO,658
2021,F,M,RR,177
2021,F,M,RS,4149
2021,F,M,SC,2903
2021,F,M,SE,737
2021,F,M,SP,15379
2021,F,M,TO,549
2021,G,F,AC,212
2021,G,F,AL,588
2021,G,F,AM,564
2021,G,F,AP,248
2021,G,F,BA,2386
2021,G,F,CE,1276
2021,G,F,DF,1332
2021,G,F,ES,1052
2021,G,F,GO,1979
2021,G,F,MA,938
2021,G,F,MG,6105
2021,G,F,MS,760
2021,G,F,MT,1173
2021,G,F,PA,1462
2021,G,F,PB,774
2021,G,F,PE,1702
2021,G,F,PI,630
2021,G,F,PR,3648
2021,G,F,RJ,4408
2021,G,F,RN,930
2021,G,F,RO,431
2021,G,F,RR,145
2021,G,F,RS,3171
2021,G,F,SC,2570
2021,G,F,SE,573
2021,G,F,SP,12673
2021,G,F,TO,439
2021,G,M,AC,210
2021,G,M,AL,517
2021,G,M,AM,508
2021,G,M,AP,228
2021,G,M,BA,2042
2021,G,M,CE,1262
2021,G,M,DF,1078
2021,G,M,ES,884
2021,G,M,GO,1569
2021,G,M,MA,825
2021,G,M,MG,4757
2021,G,M,MS,647
2021,G,M,MT,850
2021,G,M,PA,1224
2021,G,M,PB,803
2021,G,M,PE,1413
2021,G,M,PI,621
2021,G,M,PR,2740
2021,G,M,RJ,3526
2021,G,M,RN,843
2021,G,M,RO,374
2021,G,M,RR,149
2021,G,M,RS,2494
2021,G,M,SC,1774
2021,G,M,SE,489
2021,G,M,SP,9563
2021,G,M,TO,339
2021,G,F,AC,122
2021,G,F,AL,383
2021,G,F,AM,353
2021,G,F,AP,134
2021,G,F,BA,1352
2021,G,F,CE,786
2021,G,F,DF,1008
2021,G,F,ES,658
2021,G,F,GO,1137
2021,G,F,MA,530
2021,G,F,MG,3679
2021,G,F,MS,490
2021,G,F,MT,649
2021,G,F,PA,829
2021,G,F,PB,496
2021,G,F,PE,1040
2021,G,F,PI,392
2021,G,F,PR,2142
2021,G,F,RJ,2859
2021,G,F,RN,584
2021,G,F,RO,268
2021,G,F,RR,91
2021,G,F,RS,2000
2021,G,F,SC,1448
2021,G,F,SE,343
2021,G,F,SP,7722
2021,G,F,TO,231
2021,G,M,AC,131
2021,G,M,AL,276
2021,G,M,AM,356
2021,G,M,AP,148
2021,G,M,BA,1222
2021,G,M,CE,705
2021,G,M,DF,733
2021,G,M,ES,529
2021,G,M,GO,965
2021,G,M,MA,502
2021,G,M,MG,2880
2021,G,M,MS,356
2021,G,M,MT,548
2021,G,M,PA,832
2021,G,M,PB,463
2021,G,M,PE,877
2021,G,M,PI,373
2021,G,M,PR,1666
2021,G,M,RJ,2259
2021,G,M,RN,521
2021,G,M,RO,204
2021,G,M,RR,77
2021,G,M,RS,1536
2021,G,M,SC,1118
2021,G,M,SE,266
2021,G,M,SP,6020
2021,G,M,TO,203
2021,G,F,AC,97
2021,G,F,AL,291
2021,G,F,AM,264
2021,G,F,AP,121
2021,G,F,BA,1101
2021,G,F,CE,580
2021,G,F,DF,872
2021,G,F,ES,432
2021,G,F,GO,948
2021,G,F,MA,387
2021,G,F,MG,2765
2021,G,F,MS,392
2021,G,F,MT,526
2021,G,F,PA,597
2021,G,F,PB,390
2021,G,F,PE,811
2021,G,F,PI,292
2021,G,F,PR,1782
2021,G,F,RJ,2295
2021,G,F,RN,434
2021,G,F,RO,174
2021,G,F,RR,74
2021,G,F,RS,1505
2021,G,F,SC,1146
2021,G,F,SE,258
2021,G,F,SP,6046
2021,G,F,TO,216
2021,G,M,AC,83
2021,G,M,AL,244
2021,G,M,AM,264
2021,G,M,AP,139
2021,G,M,BA,959
2021,G,M,CE,568
2021,G,M,DF,681
2021,G,M,ES,445
2021,G,M,GO,750
2021,G,M,MA,382
2021,G,M,MG,2265
2021,G,M,MS,313
2021,G,M,MT,388
2021,G,M,PA,627
2021,G,M,PB,361
2021,G,M,PE,700
2021,G,M,PI,251
2021,G,M,PR,1298
2021,G,M,RJ,1843
2021,G,M,RN,371
2021,G,M,RO,154
2021,G,M,RR,59
2021,G,M,RS,1173
2021,G,M,SC,820
2021,G,M,SE,213
2021,G,M,SP,4770
2021,G,M,TO,173
2021,G,F,AC,81
2021,G,F,AL,239
2021,G,F,AM,224
2021,G,F,AP,103
2021,G,F,BA,916
2021,G,F,CE,532
2021,G,F,DF,824
2021,G,F,ES,406
2021,G,F,GO,783
2021,G,F,MA,371
2021,G,F,MG,2490
2021,G,F,MS,288
2021,G,F,MT,446
2021,G,F,PA,542
2021,G,F,PB,355
2021,G,F,PE,689
2021,G,F,PI,246
2021,G,F,PR,1487
2021,G,F,RJ,1994
2021,G,F,RN,338
2021,G,F,RO,154
2021,G,F,RR,78
2021,G,F,RS,1277
2021,G,F,SC,944
2021,G,F,SE,207
2021,G,F,SP,5247
2021,G,F,TO,178
2021,G,M,AC,98
2021,G,M,AL,213
2021,G,M,AM,253
2021,G,M,AP,114
2021,G,M,BA,836
2021,G,M,CE,522
2021,G,M,DF,659
2021,G,M,ES,345
2021,G,M,GO,668
2021,G,M,MA,323
2021,G,M,MG,2054
2021,G,M,MS,240
2021,G,M,MT,388
2021,G,M,PA,519
2021,G,M,PB,361
2021,G,M,PE,633
2021,G,M,PI,216
2021,G,M,PR,1108
2021,G,M,RJ,1701
2021,G,M,RN,337
2021,G,M,RO,126
2021,G,M,RR,53
2021,G,M,RS,1073
2021,G,M,SC,672
2021,G,M,SE,199
2021,G,M,SP,4117
2021,G,M,TO,121
2021,G,F,AC,119
2021,G,F,AL,324
2021,G,F,AM,309
2021,G,F,AP,128
2021,G,F,BA,1256
2021,G,F,CE,767
2021,G,F,DF,1285
2021,G,F,ES,573
2021,G,F,GO,1142
2021,G,F,MA,511
2021,G,F,MG,3458
2021,G,F,MS,450
2021,G,F,MT,685
2021,G,F,PA,739
2021,G,F,PB,540
2021,G,F,PE,932
2021,G,F,PI,288
2021,G,F,PR,2131
2021,G,F,RJ,3035
2021,G,F,RN,528
2021,G,F,RO,212
2021,G,F,RR,78
2021,G,F,RS,1878
2021,G,F,SC,1363
2021,G,F,SE,324
2021,G,F,SP,7776
2021,G,F,TO,250
2021,G,M,AC,125
2021,G,M,AL,280
2021,G,M,AM,310
2021,G,M,AP,129
2021,G,M,BA,1175
2021,G,M,CE,783
2021,G,M,DF,1000
2021,G,M,ES,517
2021,G,M,GO,964
2021,G,M,MA,460
2021,G,M,MG,2852
2021,G,M,MS,411
2021,G,M,MT,576
2021,G,M,PA,669
2021,G,M,PB,489
2021,G,M,PE,895
2021,G,M,PI,328
2021,G,M,PR,1610
2021,G,M,RJ,2529
2021,G,M,RN,540
2021,G,M,RO,181
2021,G,M,RR,85
2021,G,M,RS,1400
2021,G,M,SC,1040
2021,G,M,SE,307
2021,G,M,SP,6421
2021,G,M,TO,206
2021,G,F,AC,81
2021,G,F,AL,180
2021,G,F,AM,226
2021,G,F,AP,64
2021,G,F,BA,800
2021,G,F,CE,528
2021,G,F,DF,904
2021,G,F,ES,377
2021,G,F,GO,647
2021,G,F,MA,261
2021,G,F,MG,2154
2021,G,F,MS,268
2021,G,F,MT,401
2021,G,F,PA,445
2021,G,F,PB,314
2021,G,F,PE,628
2021,G,F,PI,219
2021,G,F,PR,1258
2021,G,F,RJ,1903
2021,G,F,RN,383
2021,G,F,RO,135
2021,G,F,RR,49
2021,G,F,RS,1150
2021,G,F,SC,748
2021,G,F,SE,216
2021,G,F,SP,4718
2021,G,F,TO,144
2021,G,M,AC,71
2021,G,M,AL,174
2021,G,M,AM,197
2021,G,M,AP,87
2021,G,M,BA,769
2021,G,M,CE,568
2021,G,M,DF,804
2021,G,M,ES,351
2021,G,M,GO,524
2021,G,M,MA,286
2021,G,M,MG,1746
2021,G,M,MS,245
2021,G,M,MT,327
2021,G,M,PA,410
2021,G,M,PB,313
2021,G,M,PE,598
2021,G,M,PI,209
2021,G,M,PR,1031
2021,G,M,RJ,1729
2021,G,M,RN,313
2021,G,M,RO,78
2021,G,M,RR,36
2021,G,M,RS,954
2021,G,M,SC,584
2021,G,M,SE,185
2021,G,M,SP,3939
2021,G,M,TO,136
2021,G,F,AC,67
2021,G,F,AL,255
2021,G,F,AM,232
2021,G,F,AP,96
2021,G,F,BA,852
2021,G,F,CE,575
2021,G,F,DF,1126
2021,G,F,ES,421
2021,G,F,GO,688
2021,G,F,MA,296
2021,G,F,MG,2276
2021,G,F,MS,318
2021,G,F,MT,408
2021,G,F,PA,434
2021,G,F,PB,377
2021,G,F,PE,699
2021,G,F,PI,224
2021,G,F,PR,1311
2021,G,F,RJ,2172
2021,G,F,RN,392
2021,G,F,RO,110
2021,G,F,RR,49
2021,G,F,RS,1211
2021,G,F,SC,799
2021,G,F,SE,210
2021,G,F,SP,5309
2021,G,F,TO,190
2021,G,M,AC,66
2021,G,M,AL,189
2021,G,M,AM,217
2021,G,M,AP,96
2021,G,M,BA,724
2021,G,M,CE,553
2021,G,M,DF,922
2021,G,M,ES,393
2021,G,M,GO,604
2021,G,M,MA,272
2021,G,M,MG,1958
2021,G,M,MS,259
2021,G,M,MT,380
2021,G,M,PA,431
2021,G,M,PB,328
2021,G,M,PE,626
2021,G,M,PI,213
2021,G,M,PR,1004
2021,G,M,RJ,1826
2021,G,M,RN,364
2021,G,M,RO,82
2021,G,M,RR,48
2021,G,M,RS,986
2021,G,M,SC,630
2021,G,M,SE,184
2021,G,M,SP,4573
2021,G,M,TO,144
2021,G,F,AC,75
2021,G,F,AL,200
2021,G,F,AM,206
2021,G,F,AP,78
2021,G,F,BA,846
2021,G,F,CE,599
2021,G,F,DF,1198
2021,G,F,ES,408
2021,G,F,GO,679
2021,G,F,MA,276
2021,G,F,MG,2221
2021,G,F,MS,272
2021,G,F,MT,393
2021,G,F,PA,417
2021,G,F,PB,316
2021,G,F,PE,762
2021,G,F,PI,200
2021,G,F,PR,1235
2021,G,F,RJ,2192
2021,G,F,RN,357
2021,G,F,RO,108
2021,G,F,RR,42
2021,G,F,RS,1146
2021,G,F,SC,755
2021,G,F,SE,201
2021,G,F,SP,5300
2021,G,F,TO,167
2021,G,M,AC,48
2021,G,M,AL,210
2021,G,M,AM,220
2021,G,M,AP,71
2021,G,M,BA,748
2021,G,M,CE,593
2021,G,M,DF,1072
2021,G,M,ES,338
2021,G,M,GO,620
2021,G,M,MA,260
2021,G,M,MG,1819
2021,G,M,MS,240
2021,G,M,MT,392
2021,G,M,PA,407
2021,G,M,PB,338
2021,G,M,PE,735
2021,G,M,PI,234
2021,G,M,PR,1029
2021,G,M,RJ,2067
2021,G,M,RN,352
2021,G,M,RO,94
2021,G,M,RR,30
2021,G,M,RS,988
2021,G,M,SC,613
2021,G,M,SE,227
2021,G,M,SP,4567
2021,G,M,TO,156
2021,G,F,AC,56
2021,G,F,AL,235
2021,G,F,AM,233
2021,G,F,AP,64
2021,G,F,BA,936
2021,G,F,CE,662
2021,G,F,DF,1467
2021,G,F,ES,463
2021,G,F,GO,834
2021,G,F,MA,337
2021,G,F,MG,2329
2021,G,F,MS,307
2021,G,F,MT,447
2021,G,F,PA,463
2021,G,F,PB,337
2021,G,F,PE,1007
2021,G,F,PI,216
2021,G,F,PR,1291
2021,G,F,RJ,2630
2021,G,F,RN,377
2021,G,F,RO,94
2021,G,F,RR,50
2021,G,F,RS,1329
2021,G,F,SC,808
2021,G,F,SE,202
2021,G,F,SP,6766
2021,G,F,TO,139
2021,G,M,AC,73
2021,G,M,AL,227
2021,G,M,AM,236
2021,G,M,AP,73
2021,G,M,BA,996
2021,G,M,CE,747
2021,G,M,DF,1520
2021,G,M,ES,497
2021,G,M,GO,886
2021,G,M,MA,347
2021,G,M,MG,2350
2021,G,M,MS,299
2021,G,M,MT,475
2021,G,M,PA,510
2021,G,M,PB,448
2021,G,M,PE,1024
2021,G,M,PI,269
2021,G,M,PR,1249
2021,G,M,RJ,2718
2021,G,M,RN,432
2021,G,M,RO,131
2021,G,M,RR,44
2021,G,M,RS,1189
2021,G,M,SC,771
2021,G,M,SE,203
2021,G,M,SP,6709
2021,G,M,TO,184
2022,A,F,AC,1408
2022,A,F,AL,4079
2022,A,F,AM,5468
2022,A,F,AP,1208
2022,A,F,BA,19895
2022,A,F,CE,11393
2022,A,F,DF,1539
2022,A,F,ES,1253
2022,A,F,GO,2747
2022,A,F,MA,10908
2022,A,F,MG,6207
2022,A,F,MS,1009
2022,A,F,MT,1023
2022,A,F,PA,14510
2022,A,F,PB,7329
2022,A,F,PE,12478
2022,A,F,PI,7713
2022,A,F,PR,1550
2022,A,F,RJ,7419
2022,A,F,RN,4903
2022,A,F,RO,950
2022,A,F,RR,298
2022,A,F,RS,2313
2022,A,F,SC,691
2022,A,F,SE,4285
2022,A,F,SP,7305
2022,A,F,TO,1153
2022,A,M,AC,659
2022,A,M,AL,1723
2022,A,M,AM,3108
2022,A,M,AP,602
2022,A,M,BA,6707
2022,A,M,CE,7478
2022,A,M,DF,651
2022,A,M,ES,585
2022,A,M,GO,1381
2022,A,M,MA,4655
2022,A,M,MG,2323
2022,A,M,MS,427
2022,A,M,MT,480
2022,A,M,PA,6164
2022,A,M,PB,3362
2022,A,M,PE,5666
2022,A,M,PI,3372
2022,A,M,PR,801
2022,A,M,RJ,3166
2022,A,M,RN,2116
2022,A,M,RO,430
2022,A,M,RR,129
2022,A,M,RS,1021
2022,A,M,SC,387
2022,A,M,SE,1733
2022,A,M,SP,3854
2022,A,M,TO,461
2022,B,F,AC,6098
2022,B,F,AL,17160
2022,B,F,AM,21844
2022,B,F,AP,6556
2022,B,F,BA,76955
2022,B,F,CE,66181
2022,B,F,DF,9204
2022,B,F,ES,9602
2022,B,F,GO,22726
2022,B,F,MA,39863
2022,B,F,MG,43925
2022,B,F,MS,6751
2022,B,F,MT,7559
2022,B,F,PA,58691
2022,B,F,PB,28469
2022,B,F,PE,52652
2022,B,F,PI,23651
2022,B,F,PR,12295
2022,B,F,RJ,41681
2022,B,F,RN,22019
2022,B,F,RO,6154
2022,B,F,RR,1689
2022,B,F,RS,17124
2022,B,F,SC,5058
2022,B,F,SE,16723
2022,B,F,SP,49431
2022,B,F,TO,6403
2022,B,M,AC,3309
2022,B,M,AL,9328
2022,B,M,AM,13900
2022,B,M,AP,3627
2022,B,M,BA,33073
2022,B,M,CE,49558
2022,B,M,DF,4257
2022,B,M,ES,4196
2022,B,M,GO,11090
2022,B,M,MA,20528
2022,B,M,MG,17463
2022,B,M,MS,2952
2022,B,M,MT,3207
2022,B,M,PA,30458
2022,B,M,PB,16504
2022,B,M,PE,28935
2022,B,M,PI,13067
2022,B,M,PR,5204
2022,B,M,RJ,17756
2022,B,M,RN,12539
2022,B,M,RO,2678
2022,B,M,RR,784
2022,B,M,RS,6602
2022,B,M,SC,2066
2022,B,M,SE,8868
2022,B,M,SP,21527
2022,B,M,TO,2929
2022,C,F,AC,2170
2022,C,F,AL,6271
2022,C,F,AM,8002
2022,C,F,AP,2126
2022,C,F,BA,27159
2022,C,F,CE,19053
2022,C,F,DF,6629
2022,C,F,ES,7809
2022,C,F,GO,17345
2022,C,F,MA,12384
2022,C,F,MG,36218
2022,C,F,MS,5471
2022,C,F,MT,6946
2022,C,F,PA,20919
2022,C,F,PB,8840
2022,C,F,PE,17682
2022,C,F,PI,7155
2022,C,F,PR,16125
2022,C,F,RJ,29041
2022,C,F,RN,8111
2022,C,F,RO,3944
2022,C,F,RR,903
2022,C,F,RS,18409
2022,C,F,SC,7864
2022,C,F,SE,5234
2022,C,F,SP,57176
2022,C,F,TO,3151
2022,C,M,AC,1584
2022,C,M,AL,4557
2022,C,M,AM,6339
2022,C,M,AP,1472
2022,C,M,BA,16934
2022,C,M,CE,16210
2022,C,M,DF,3884
2022,C,M,ES,4319
2022,C,M,GO,11122
2022,C,M,MA,8728
2022,C,M,MG,18785
2022,C,M,MS,3109
2022,C,M,MT,3658
2022,C,M,PA,14185
2022,C,M,PB,7098
2022,C,M,PE,12978
2022,C,M,PI,5295
2022,C,M,PR,8323
2022,C,M,RJ,16387
2022,C,M,RN,6158
2022,C,M,RO,2229
2022,C,M,RR,463
2022,C,M,RS,9174
2022,C,M,SC,3636
2022,C,M,SE,3727
2022,C,M,SP,29862
2022,C,M,TO,1925
2022,C,F,AC,1120
2022,C,F,AL,3493
2022,C,F,AM,3915
2022,C,F,AP,1020
2022,C,F,BA,15476
2022,C,F,CE,9686
2022,C,F,DF,4427
2022,C,F,ES,5718
2022,C,F,GO,12547
2022,C,F,MA,6435
2022,C,F,MG,28587
2022,C,F,MS,3908
2022,C,F,MT,5344
2022,C,F,PA,10340
2022,C,F,PB,5345
2022,C,F,PE,9843
2022,C,F,PI,4115
2022,C,F,PR,14011
2022,C,F,RJ,19938
2022,C,F,RN,5048
2022,C,F,RO,2724
2022,C,F,RR,589
2022,C,F,RS,14208
2022,C,F,SC,7535
2022,C,F,SE,2807
2022,C,F,SP,48397
2022,C,F,TO,2103
2022,C,M,AC,939
2022,C,M,AL,2795
2022,C,M,AM,3345
2022,C,M,AP,829
2022,C,M,BA,10734
2022,C,M,CE,8526
2022,C,M,DF,2935
2022,C,M,ES,3679
2022,C,M,GO,8671
2022,C,M,MA,5117
2022,C,M,MG,17167
2022,C,M,MS,2587
2022,C,M,MT,3269
2022,C,M,PA,7895
2022,C,M,PB,4402
2022,C,M,PE,7870
2022,C,M,PI,3355
2022,C,M,PR,8155
2022,C,M,RJ,12611
2022,C,M,RN,4166
2022,C,M,RO,1678
2022,C,M,RR,381
2022,C,M,RS,8211
2022,C,M,SC,3820
2022,C,M,SE,2201
2022,C,M,SP,28906
2022,C,M,TO,1343
2022,D,F,AC,732
2022,D,F,AL,1931
2022,D,F,AM,2111
2022,D,F,AP,636
2022,D,F,BA,8257
2022,D,F,CE,5031
2022,D,F,DF,2824
2022,D,F,ES,3708
2022,D,F,GO,7889
2022,D,F,MA,3620
2022,D,F,MG,18956
2022,D,F,MS,2494
2022,D,F,MT,3748
2022,D,F,PA,5796
2022,D,F,PB,2769
2022,D,F,PE,5396
2022,D,F,PI,2307
2022,D,F,PR,10825
2022,D,F,RJ,12400
2022,D,F,RN,2716
2022,D,F,RO,1690
2022,D,F,RR,361
2022,D,F,RS,10320
2022,D,F,SC,6206
2022,D,F,SE,1501
2022,D,F,SP,36162
2022,D,F,TO,1417
2022,D,M,AC,599
2022,D,M,AL,1518
2022,D,M,AM,1907
2022,D,M,AP,471
2022,D,M,BA,6339
2022,D,M,CE,4494
2022,D,M,DF,2020
2022,D,M,ES,2653
2022,D,M,GO,6087
2022,D,M,MA,3016
2022,D,M,MG,12567
2022,D,M,MS,1833
2022,D,M,MT,2427
2022,D,M,PA,4688
2022,D,M,PB,2469
2022,D,M,PE,4414
2022,D,M,PI,1886
2022,D,M,PR,7086
2022,D,M,RJ,8564
2022,D,M,RN,2399
2022,D,M,RO,1213
2022,D,M,RR,272
2022,D,M,RS,6578
2022,D,M,SC,3468
2022,D,M,SE,1255
2022,D,M,SP,23671
2022,D,M,TO,1007
2022,D,F,AC,347
2022,D,F,AL,980
2022,D,F,AM,1019
2022,D,F,AP,289
2022,D,F,BA,4099
2022,D,F,CE,2539
2022,D,F,DF,1435
2022,D,F,ES,1886
2022,D,F,GO,3826
2022,D,F,MA,1733
2022,D,F,MG,10771
2022,D,F,MS,1300
2022,D,F,MT,2000
2022,D,F,PA,2980
2022,D,F,PB,1506
2022,D,F,PE,2716
2022,D,F,PI,1160
2022,D,F,PR,6362
2022,D,F,RJ,6509
2022,D,F,RN,1464
2022,D,F,RO,900
2022,D,F,RR,226
2022,D,F,RS,5967
2022,D,F,SC,4031
2022,D,F,SE,835
2022,D,F,SP,20818
2022,D,F,TO,738
2022,D,M,AC,305
2022,D,M,AL,854
2022,D,M,AM,903
2022,D,M,AP,284
2022,D,M,BA,3605
2022,D,M,CE,2440
2022,D,M,DF,1075
2022,D,M,ES,1519
2022,D,M,GO,3317
2022,D,M,MA,1543
2022,D,M,MG,8097
2022,D,M,MS,1043
2022,D,M,MT,1501
2022,D,M,PA,2514
2022,D,M,PB,1421
2022,D,M,PE,2466
2022,D,M,PI,1072
2022,D,M,PR,4701
2022,D,M,RJ,5146
2022,D,M,RN,1449
2022,D,M,RO,685
2022,D,M,RR,144
2022,D,M,RS,4370
2022,D,M,SC,2513
2022,D,M,SE,684
2022,D,M,SP,15447
2022,D,M,TO,557
2022,E,F,AC,404
2022,E,F,AL,1210
2022,E,F,AM,1140
2022,E,F,AP,380
2022,E,F,BA,5050
2022,E,F,CE,2928
2022,E,F,DF,1924
2022,E,F,ES,2373
2022,E,F,GO,4588
2022,E,F,MA,2028
2022,E,F,MG,12875
2022,E,F,MS,1528
2022,E,F,MT,2481
2022,E,F,PA,3263
2022,E,F,PB,1732
2022,E,F,PE,3278
2022,E,F,PI,1415
2022,E,F,PR,7792
2022,E,F,RJ,8113
2022,E,F,RN,1809
2022,E,F,RO,1080
2022,E,F,RR,242
2022,E,F,RS,7283
2022,E,F,SC,5220
2022,E,F,SE,1033
2022,E,F,SP,26729
2022,E,F,TO,877
2022,E,M,AC,373
2022,E,M,AL,1054
2022,E,M,AM,1081
2022,E,M,AP,370
2022,E,M,BA,4204
2022,E,M,CE,2761
2022,E,M,DF,1470
2022,E,M,ES,1934
2022,E,M,GO,3788
2022,E,M,MA,1846
2022,E,M,MG,9783
2022,E,M,MS,1269
2022,E,M,MT,1783
2022,E,M,PA,2828
2022,E,M,PB,1609
2022,E,M,PE,2946
2022,E,M,PI,1277
2022,E,M,PR,5969
2022,E,M,RJ,6212
2022,E,M,RN,1627
2022,E,M,RO,828
2022,E,M,RR,219
2022,E,M,RS,5319
2022,E,M,SC,3576
2022,E,M,SE,893
2022,E,M,SP,19913
2022,E,M,TO,612
2022,F,F,AC,443
2022,F,F,AL,1183
2022,F,F,AM,1138
2022,F,F,AP,411
2022,F,F,BA,4669
2022,F,F,CE,2787
2022,F,F,DF,2304
2022,F,F,ES,2049
2022,F,F,GO,4099
2022,F,F,MA,1875
2022,F,F,MG,11423
2022,F,F,MS,1523
2022,F,F,MT,2531
2022,F,F,PA,3205
2022,F,F,PB,1606
2022,F,F,PE,3116
2022,F,F,PI,1274
2022,F,F,PR,7515
2022,F,F,RJ,8218
2022,F,F,RN,1814
2022,F,F,RO,991
2022,F,F,RR,278
2022,F,F,RS,6569
2022,F,F,SC,5219
2022,F,F,SE,1012
2022,F,F,SP,26044
2022,F,F,TO,841
2022,F,M,AC,408
2022,F,M,AL,1034
2022,F,M,AM,1020
2022,F,M,AP,478
2022,F,M,BA,3999
2022,F,M,CE,2644
2022,F,M,DF,1808
2022,F,M,ES,1820
2022,F,M,GO,3653
2022,F,M,MA,1735
2022,F,M,MG,9198
2022,F,M,MS,1276
2022,F,M,MT,1919
2022,F,M,PA,2871
2022,F,M,PB,1578
2022,F,M,PE,2722
2022,F,M,PI,1207
2022,F,M,PR,5833
2022,F,M,RJ,6612
