NU_ANO,TP_SEXO,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2022,F,3,MG,44196
2022,F,3,MS,5256
2022,F,3,MT,9083
2022,F,3,PA,21094
2022,F,3,PB,10709
2022,F,3,PE,24948
2022,F,3,PI,9611
2022,F,3,PR,19493
2022,F,3,RJ,35695
2022,F,3,RN,8958
2022,F,3,RO,5195
2022,F,3,RR,1278
2022,F,3,RS,23975
2022,F,3,SC,16038
2022,F,3,SE,6471
2022,F,3,SP,91652
2022,F,3,TO,4228
2022,F,4,AC,1664
2022,F,4,AL,4993
2022,F,4,AM,5495
2022,F,4,AP,1703
2022,F,4,BA,22671
2022,F,4,CE,14728
2022,F,4,DF,5092
2022,F,4,ES,4855
2022,F,4,GO,8900
2022,F,4,MA,10464
2022,F,4,MG,23368
2022,F,4,MS,2518
2022,F,4,MT,3623
2022,F,4,PA,15486
2022,F,4,PB,7204
2022,F,4,PE,13641
2022,F,4,PI,6444
2022,F,4,PR,8532
2022,F,4,RJ,20710
2022,F,4,RN,6774
2022,F,4,RO,2074
2022,F,4,RR,709
2022,F,4,RS,12075
2022,F,4,SC,4557
2022,F,4,SE,4420
2022,F,4,SP,33908
2022,F,4,TO,2058
2022,F,5,AC,1101
2022,F,5,AL,3184
2022,F,5,AM,3300
2022,F,5,AP,1135
2022,F,5,BA,15784
2022,F,5,CE,8181
2022,F,5,DF,2868
2022,F,5,ES,2680
2022,F,5,GO,4704
2022,F,5,MA,6399
2022,F,5,MG,14395
2022,F,5,MS,1512
2022,F,5,MT,2046
2022,F,5,PA,10188
2022,F,5,PB,5084
2022,F,5,PE,8023
2022,F,5,PI,4341
2022,F,5,PR,4739
2022,F,5,RJ,11934
2022,F,5,RN,4750
2022,F,5,RO,1262
2022,F,5,RR,387
2022,F,5,RS,7372
2022,F,5,SC,2419
2022,F,5,SE,2945
2022,F,5,SP,17560
2022,F,5,TO,1227
2022,F,6,AC,808
2022,F,6,AL,2159
2022,F,6,AM,2322
2022,F,6,AP,819
2022,F,6,BA,10759
2022,F,6,CE,4956
2022,F,6,DF,1896
2022,F,6,ES,1774
2022,F,6,GO,2898
2022,F,6,MA,4412
2022,F,6,MG,9559
2022,F,6,MS,994
2022,F,6,MT,1406
2022,F,6,PA,7426
2022,F,6,PB,3397
2022,F,6,PE,5612
2022,F,6,PI,3054
2022,F,6,PR,3003
2022,F,6,RJ,7642
2022,F,6,RN,3383
2022,F,6,RO,860
2022,F,6,RR,224
2022,F,6,RS,4723
2022,F,6,SC,1586
2022,F,6,SE,1997
2022,F,6,SP,11355
2022,F,6,TO,802
2022,F,6,AC,638
2022,F,6,AL,1620
2022,F,6,AM,1816
2022,F,6,AP,657
2022,F,6,BA,7714
2022,F,6,CE,3492
2022,F,6,DF,1361
2022,F,6,ES,1300
2022,F,6,GO,1967
2022,F,6,MA,3207
2022,F,6,MG,7151
2022,F,6,MS,793
2022,F,6,MT,970
2022,F,6,PA,5403
2022,F,6,PB,2451
2022,F,6,PE,3933
2022,F,6,PI,2171
2022,F,6,PR,2323
2022,F,6,RJ,5656
2022,F,6,RN,2539
2022,F,6,RO,651
2022,F,6,RR,192
2022,F,6,RS,3483
2022,F,6,SC,1202
2022,F,6,SE,1568
2022,F,6,SP,8749
2022,F,6,TO,550
2022,F,6,AC,497
2022,F,6,AL,1300
2022,F,6,AM,1390
2022,F,6,AP,517
2022,F,6,BA,5608
2022,F,6,CE,2651
2022,F,6,DF,1121
2022,F,6,ES,1011
2022,F,6,GO,1517
2022,F,6,MA,2402
2022,F,6,MG,5335
2022,F,6,MS,626
2022,F,6,MT,777
2022,F,6,PA,4410
2022,F,6,PB,1841
2022,F,6,PE,3115
2022,F,6,PI,1584
2022,F,6,PR,1799
2022,F,6,RJ,4275
2022,F,6,RN,1979
2022,F,6,RO,477
2022,F,6,RR,144
2022,F,6,RS,2620
2022,F,6,SC,924
2022,F,6,SE,1159
2022,F,6,SP,6646
2022,F,6,TO,456
2022,F,6,AC,412
2022,F,6,AL,1017
2022,F,6,AM,1246
2022,F,6,AP,409
2022,F,6,BA,4319
2022,F,6,CE,2064
2022,F,6,DF,808
2022,F,6,ES,761
2022,F,6,GO,1198
2022,F,6,MA,1869
2022,F,6,MG,3888
2022,F,6,MS,535
2022,F,6,MT,626
2022,F,6,PA,3502
2022,F,6,PB,1537
2022,F,6,PE,2447
2022,F,6,PI,1200
2022,F,6,PR,1404
2022,F,6,RJ,3187
2022,F,6,RN,1506
2022,F,6,RO,432
2022,F,6,RR,122
2022,F,6,RS,2034
2022,F,6,SC,725
2022,F,6,SE,849
2022,F,6,SP,5110
2022,F,6,TO,309
2022,F,6,AC,377
2022,F,6,AL,866
2022,F,6,AM,1030
2022,F,6,AP,361
2022,F,6,BA,3484
2022,F,6,CE,1833
2022,F,6,DF,684
2022,F,6,ES,630
2022,F,6,GO,936
2022,F,6,MA,1506
2022,F,6,MG,3294
2022,F,6,MS,459
2022,F,6,MT,548
2022,F,6,PA,2970
2022,F,6,PB,1243
2022,F,6,PE,2034
2022,F,6,PI,964
2022,F,6,PR,1204
2022,F,6,RJ,2670
2022,F,6,RN,1279
2022,F,6,RO,406
2022,F,6,RR,81
2022,F,6,RS,1614
2022,F,6,SC,634
2022,F,6,SE,721
2022,F,6,SP,4312
2022,F,6,TO,249
2022,F,6,AC,1180
2022,F,6,AL,2672
2022,F,6,AM,3348
2022,F,6,AP,1214
2022,F,6,BA,10163
2022,F,6,CE,5600
2022,F,6,DF,2170
2022,F,6,ES,2000
2022,F,6,GO,3116
2022,F,6,MA,4452
2022,F,6,MG,9702
2022,F,6,MS,1438
2022,F,6,MT,1940
2022,F,6,PA,10153
2022,F,6,PB,4093
2022,F,6,PE,6074
2022,F,6,PI,3016
2022,F,6,PR,3699
2022,F,6,RJ,8260
2022,F,6,RN,4229
2022,F,6,RO,1280
2022,F,6,RR,314
2022,F,6,RS,5075
2022,F,6,SC,1853
2022,F,6,SE,2217
2022,F,6,SP,12284
2022,F,6,TO,839
2022,F,6,AC,662
2022,F,6,AL,1414
2022,F,6,AM,1849
2022,F,6,AP,717
2022,F,6,BA,5412
2022,F,6,CE,2937
2022,F,6,DF,1167
2022,F,6,ES,1077
2022,F,6,GO,1911
2022,F,6,MA,2505
2022,F,6,MG,4952
2022,F,6,MS,900
2022,F,6,MT,1186
2022,F,6,PA,5988
2022,F,6,PB,2377
2022,F,6,PE,3227
2022,F,6,PI,1736
2022,F,6,PR,2045
2022,F,6,RJ,4259
2022,F,6,RN,2345
2022,F,6,RO,820
2022,F,6,RR,195
2022,F,6,RS,2789
2022,F,6,SC,1001
2022,F,6,SE,1191
2022,F,6,SP,6248
2022,F,6,TO,420
2022,F,6,AC,442
2022,F,6,AL,1012
2022,F,6,AM,1347
2022,F,6,AP,548
2022,F,6,BA,4086
2022,F,6,CE,2149
2022,F,6,DF,986
2022,F,6,ES,835
2022,F,6,GO,1406
2022,F,6,MA,1794
2022,F,6,MG,3634
2022,F,6,MS,706
2022,F,6,MT,927
2022,F,6,PA,4450
2022,F,6,PB,1674
2022,F,6,PE,2364
2022,F,6,PI,1262
2022,F,6,PR,1317
2022,F,6,RJ,3283
2022,F,6,RN,1724
2022,F,6,RO,577
2022,F,6,RR,122
2022,F,6,RS,2174
2022,F,6,SC,643
2022,F,6,SE,890
2022,F,6,SP,4590
2022,F,6,TO,287
2022,F,6,AC,283
2022,F,6,AL,547
2022,F,6,AM,853
2022,F,6,AP,368
2022,F,6,BA,2626
2022,F,6,CE,1326
2022,F,6,DF,736
2022,F,6,ES,616
2022,F,6,GO,953
2022,F,6,MA,1076
2022,F,6,MG,2622
2022,F,6,MS,438
2022,F,6,MT,609
2022,F,6,PA,2962
2022,F,6,PB,985
2022,F,6,PE,1563
2022,F,6,PI,753
2022,F,6,PR,890
2022,F,6,RJ,2806
2022,F,6,RN,1089
2022,F,6,RO,327
2022,F,6,RR,57
2022,F,6,RS,1528
2022,F,6,SC,414
2022,F,6,SE,523
2022,F,6,SP,3463
2022,F,6,TO,156
2022,F,6,AC,111
2022,F,6,AL,367
2022,F,6,AM,457
2022,F,6,AP,173
2022,F,6,BA,1533
2022,F,6,CE,777
2022,F,6,DF,524
2022,F,6,ES,362
2022,F,6,GO,552
2022,F,6,MA,540
2022,F,6,MG,1619
2022,F,6,MS,239
2022,F,6,MT,332
2022,F,6,PA,1775
2022,F,6,PB,502
2022,F,6,PE,982
2022,F,6,PI,415
2022,F,6,PR,510
2022,F,6,RJ,2035
2022,F,6,RN,565
2022,F,6,RO,188
2022,F,6,RR,38
2022,F,6,RS,915
2022,F,6,SC,252
2022,F,6,SE,321
2022,F,6,SP,2210
2022,F,6,TO,85
2022,F,6,AC,50
2022,F,6,AL,188
2022,F,6,AM,199
2022,F,6,AP,84
2022,F,6,BA,853
2022,F,6,CE,419
2022,F,6,DF,270
2022,F,6,ES,237
2022,F,6,GO,247
2022,F,6,MA,284
2022,F,6,MG,980
2022,F,6,MS,125
2022,F,6,MT,165
2022,F,6,PA,852
2022,F,6,PB,286
2022,F,6,PE,551
2022,F,6,PI,220
2022,F,6,PR,280
2022,F,6,RJ,1407
2022,F,6,RN,289
2022,F,6,RO,74
2022,F,6,RR,15
2022,F,6,RS,555
2022,F,6,SC,124
2022,F,6,SE,190
2022,F,6,SP,1388
2022,F,6,TO,50
2022,F,6,AC,16
2022,F,6,AL,76
2022,F,6,AM,96
2022,F,6,AP,31
2022,F,6,BA,441
2022,F,6,CE,236
2022,F,6,DF,162
2022,F,6,ES,113
2022,F,6,GO,126
2022,F,6,MA,120
2022,F,6,MG,569
2022,F,6,MS,59
2022,F,6,MT,81
2022,F,6,PA,425
2022,F,6,PB,131
2022,F,6,PE,267
2022,F,6,PI,114
2022,F,6,PR,158
2022,F,6,RJ,897
2022,F,6,RN,136
2022,F,6,RO,31
2022,F,6,RR,10
2022,F,6,RS,329
2022,F,6,SC,66
2022,F,6,SE,84
2022,F,6,SP,713
2022,F,6,TO,11
2022,F,6,AC,5
2022,F,6,AL,17
2022,F,6,AM,33
2022,F,6,AP,11
2022,F,6,BA,168
2022,F,6,CE,76
2022,F,6,DF,50
2022,F,6,ES,35
2022,F,6,GO,49
2022,F,6,MA,39
2022,F,6,MG,205
2022,F,6,MS,15
2022,F,6,MT,26
2022,F,6,PA,114
2022,F,6,PB,45
2022,F,6,PE,85
2022,F,6,PI,30
2022,F,6,PR,44
2022,F,6,RJ,333
2022,F,6,RN,47
2022,F,6,RO,9
2022,F,6,RR,3
2022,F,6,RS,119
2022,F,6,SC,21
2022,F,6,SE,21
2022,F,6,SP,292
2022,F,6,TO,4
2022,F,6,AC,1
2022,F,6,AL,6
2022,F,6,AM,13
2022,F,6,AP,3
2022,F,6,BA,58
2022,F,6,CE,24
2022,F,6,DF,15
2022,F,6,ES,13
2022,F,6,GO,18
2022,F,6,MA,9
2022,F,6,MG,78
2022,F,6,MS,9
2022,F,6,MT,2
2022,F,6,PA,40
2022,F,6,PB,15
2022,F,6,PE,26
2022,F,6,PI,5
2022,F,6,PR,15
2022,F,6,RJ,139
2022,F,6,RN,13
2022,F,6,RO,1
2022,F,6,RR,1
2022,F,6,RS,38
2022,F,6,SE,6
2022,F,6,SP,107
2022,F,6,TO,1
2022,F,6,AL,1
2022,F,6,AM,2
2022,F,6,AP,1
2022,F,6,BA,14
2022,F,6,CE,15
2022,F,6,DF,6
2022,F,6,ES,2
2022,F,6,GO,3
2022,F,6,MA,2
2022,F,6,MG,34
2022,F,6,MT,1
2022,F,6,PA,16
2022,F,6,PB,2
2022,F,6,PE,8
2022,F,6,PI,5
2022,F,6,PR,5
2022,F,6,RJ,44
2022,F,6,RN,5
2022,F,6,RS,14
2022,F,6,SE,2
2022,F,6,SP,33
2022,M,1,AC,433
2022,M,1,AL,1570
2022,M,1,AM,1553
2022,M,1,AP,566
2022,M,1,BA,6960
2022,M,1,CE,7364
2022,M,1,DF,1643
2022,M,1,ES,1468
2022,M,1,GO,5758
2022,M,1,MA,4473
2022,M,1,MG,9101
2022,M,1,MS,1778
2022,M,1,MT,1920
2022,M,1,PA,5803
2022,M,1,PB,3954
2022,M,1,PE,6653
2022,M,1,PI,3085
2022,M,1,PR,5426
2022,M,1,RJ,5403
2022,M,1,RN,1699
2022,M,1,RO,761
2022,M,1,RR,269
2022,M,1,RS,2750
2022,M,1,SC,2584
2022,M,1,SE,2302
2022,M,1,SP,17152
2022,M,1,TO,1160
2022,M,2,AC,1321
2022,M,2,AL,3788
2022,M,2,AM,5820
2022,M,2,AP,1241
2022,M,2,BA,14528
2022,M,2,CE,22208
2022,M,2,DF,5077
2022,M,2,ES,4282
2022,M,2,GO,14112
2022,M,2,MA,9162
2022,M,2,MG,22098
2022,M,2,MS,4510
2022,M,2,MT,4813
2022,M,2,PA,10389
2022,M,2,PB,6972
2022,M,2,PE,14096
2022,M,2,PI,5572
2022,M,2,PR,18458
2022,M,2,RJ,16957
2022,M,2,RN,4272
2022,M,2,RO,1983
2022,M,2,RR,498
2022,M,2,RS,9319
2022,M,2,SC,7618
2022,M,2,SE,3479
2022,M,2,SP,56102
2022,M,2,TO,2517
2022,M,3,AC,1717
2022,M,3,AL,5185
2022,M,3,AM,8929
2022,M,3,AP,1588
2022,M,3,BA,18334
2022,M,3,CE,28393
2022,M,3,DF,6023
2022,M,3,ES,6878
2022,M,3,GO,16884
2022,M,3,MA,10671
2022,M,3,MG,26297
2022,M,3,MS,3507
2022,M,3,MT,5885
2022,M,3,PA,13578
2022,M,3,PB,7512
2022,M,3,PE,16511
2022,M,3,PI,6346
2022,M,3,PR,12209
2022,M,3,RJ,21703
2022,M,3,RN,6039
2022,M,3,RO,3335
2022,M,3,RR,812
2022,M,3,RS,13969
2022,M,3,SC,9561
2022,M,3,SE,4021
2022,M,3,SP,61120
2022,M,3,TO,2629
2022,M,4,AC,1178
2022,M,4,AL,3271
2022,M,4,AM,4332
2022,M,4,AP,1141
2022,M,4,BA,12570
2022,M,4,CE,12753
2022,M,4,DF,3036
2022,M,4,ES,3179
2022,M,4,GO,6418
2022,M,4,MA,6799
2022,M,4,MG,13759
2022,M,4,MS,1604
2022,M,4,MT,2321
2022,M,4,PA,9643
2022,M,4,PB,4849
2022,M,4,PE,8998
2022,M,4,PI,4423
2022,M,4,PR,5512
2022,M,4,RJ,12439
2022,M,4,RN,4350
2022,M,4,RO,1362
2022,M,4,RR,390
2022,M,4,RS,6665
2022,M,4,SC,2874
2022,M,4,SE,2824
2022,M,4,SP,21451
2022,M,4,TO,1308
2022,M,5,AC,794
2022,M,5,AL,2155
2022,M,5,AM,2460
2022,M,5,AP,768
2022,M,5,BA,8857
2022,M,5,CE,7073
2022,M,5,DF,1818
2022,M,5,ES,1685
2022,M,5,GO,3358
2022,M,5,MA,4090
2022,M,5,MG,8491
2022,M,5,MS,1043
2022,M,5,MT,1363
2022,M,5,PA,6779
2022,M,5,PB,3397
2022,M,5,PE,5664
2022,M,5,PI,2886
2022,M,5,PR,3241
2022,M,5,RJ,7702
2022,M,5,RN,3315
2022,M,5,RO,740
2022,M,5,RR,234
2022,M,5,RS,4733
2022,M,5,SC,1585
2022,M,5,SE,1925
2022,M,5,SP,11195
2022,M,5,TO,808
2022,M,6,AC,541
2022,M,6,AL,1526
2022,M,6,AM,1591
2022,M,6,AP,541
2022,M,6,BA,6135
2022,M,6,CE,4115
2022,M,6,DF,1265
2022,M,6,ES,1094
2022,M,6,GO,1955
2022,M,6,MA,2707
2022,M,6,MG,5861
2022,M,6,MS,751
2022,M,6,MT,955
2022,M,6,PA,5146
2022,M,6,PB,2527
2022,M,6,PE,3851
2022,M,6,PI,1980
2022,M,6,PR,2079
2022,M,6,RJ,5169
2022,M,6,RN,2318
2022,M,6,RO,512
2022,M,6,RR,149
2022,M,6,RS,3123
2022,M,6,SC,953
2022,M,6,SE,1406
2022,M,6,SP,7359
2022,M,6,TO,547
2022,M,6,AC,423
2022,M,6,AL,1104
2022,M,6,AM,1319
2022,M,6,AP,440
2022,M,6,BA,4558
2022,M,6,CE,2909
2022,M,6,DF,882
2022,M,6,ES,902
2022,M,6,GO,1332
2022,M,6,MA,2114
2022,M,6,MG,4505
2022,M,6,MS,505
2022,M,6,MT,644
2022,M,6,PA,3790
2022,M,6,PB,1771
2022,M,6,PE,2726
2022,M,6,PI,1466
2022,M,6,PR,1627
2022,M,6,RJ,3999
2022,M,6,RN,1842
2022,M,6,RO,398
2022,M,6,RR,124
2022,M,6,RS,2347
2022,M,6,SC,818
2022,M,6,SE,1037
2022,M,6,SP,5773
2022,M,6,TO,348
2022,M,6,AC,385
2022,M,6,AL,887
2022,M,6,AM,1011
2022,M,6,AP,351
2022,M,6,BA,3499
2022,M,6,CE,2156
2022,M,6,DF,678
2022,M,6,ES,620
2022,M,6,GO,972
2022,M,6,MA,1627
2022,M,6,MG,3516
2022,M,6,MS,432
2022,M,6,MT,543
2022,M,6,PA,2929
2022,M,6,PB,1415
2022,M,6,PE,2097
2022,M,6,PI,1083
2022,M,6,PR,1364
2022,M,6,RJ,2974
2022,M,6,RN,1532
2022,M,6,RO,300
2022,M,6,RR,96
2022,M,6,RS,1883
2022,M,6,SC,640
2022,M,6,SE,771
2022,M,6,SP,4639
2022,M,6,TO,268
2022,M,6,AC,267
2022,M,6,AL,688
2022,M,6,AM,846
2022,M,6,AP,255
2022,M,6,BA,2460
2022,M,6,CE,1580
2022,M,6,DF,626
2022,M,6,ES,544
2022,M,6,GO,816
2022,M,6,MA,1149
2022,M,6,MG,2755
2022,M,6,MS,355
2022,M,6,MT,429
2022,M,6,PA,2204
2022,M,6,PB,1053
2022,M,6,PE,1715
2022,M,6,PI,863
2022,M,6,PR,1080
2022,M,6,RJ,2218
2022,M,6,RN,1269
2022,M,6,RO,240
2022,M,6,RR,92
2022,M,6,RS,1480
2022,M,6,SC,490
2022,M,6,SE,613
2022,M,6,SP,3516
2022,M,6,TO,219
2022,M,6,AC,231
2022,M,6,AL,611
2022,M,6,AM,712
2022,M,6,AP,212
2022,M,6,BA,2046
2022,M,6,CE,1347
2022,M,6,DF,489
2022,M,6,ES,459
2022,M,6,GO,624
2022,M,6,MA,944
2022,M,6,MG,2270
2022,M,6,MS,306
2022,M,6,MT,385
2022,M,6,PA,1920
2022,M,6,PB,1005
2022,M,6,PE,1388
2022,M,6,PI,652
2022,M,6,PR,902
2022,M,6,RJ,1946
2022,M,6,RN,987
2022,M,6,RO,228
2022,M,6,RR,58
2022,M,6,RS,1289
2022,M,6,SC,441
2022,M,6,SE,501
2022,M,6,SP,3061
2022,M,6,TO,161
2022,M,6,AC,691
2022,M,6,AL,1815
2022,M,6,AM,2234
2022,M,6,AP,694
2022,M,6,BA,5682
2022,M,6,CE,4284
2022,M,6,DF,1555
2022,M,6,ES,1374
2022,M,6,GO,2074
2022,M,6,MA,2879
2022,M,6,MG,7044
2022,M,6,MS,1063
2022,M,6,MT,1327
2022,M,6,PA,5896
2022,M,6,PB,3027
2022,M,6,PE,4458
2022,M,6,PI,1875
2022,M,6,PR,2940
2022,M,6,RJ,5696
2022,M,6,RN,3408
2022,M,6,RO,820
2022,M,6,RR,183
2022,M,6,RS,3835
2022,M,6,SC,1474
2022,M,6,SE,1464
2022,M,6,SP,9043
2022,M,6,TO,484
2022,M,6,AC,400
2022,M,6,AL,995
2022,M,6,AM,1251
2022,M,6,AP,478
2022,M,6,BA,2921
2022,M,6,CE,2366
2022,M,6,DF,909
2022,M,6,ES,892
2022,M,6,GO,1118
2022,M,6,MA,1495
2022,M,6,MG,3932
2022,M,6,MS,552
2022,M,6,MT,810
2022,M,6,PA,3237
2022,M,6,PB,1780
2022,M,6,PE,2382
2022,M,6,PI,1144
2022,M,6,PR,1554
2022,M,6,RJ,2952
2022,M,6,RN,1951
2022,M,6,RO,476
2022,M,6,RR,111
2022,M,6,RS,2043
2022,M,6,SC,779
2022,M,6,SE,758
2022,M,6,SP,4788
2022,M,6,TO,230
2022,M,6,AC,311
2022,M,6,AL,653
2022,M,6,AM,793
2022,M,6,AP,388
2022,M,6,BA,2226
2022,M,6,CE,1616
2022,M,6,DF,653
2022,M,6,ES,558
2022,M,6,GO,737
2022,M,6,MA,1061
2022,M,6,MG,2551
2022,M,6,MS,402
2022,M,6,MT,576
2022,M,6,PA,2281
2022,M,6,PB,1196
2022,M,6,PE,1645
2022,M,6,PI,755
2022,M,6,PR,1035
2022,M,6,RJ,2032
2022,M,6,RN,1297
2022,M,6,RO,357
2022,M,6,RR,68
2022,M,6,RS,1385
2022,M,6,SC,516
2022,M,6,SE,551
2022,M,6,SP,3146
2022,M,6,TO,144
2022,M,6,AC,176
2022,M,6,AL,406
2022,M,6,AM,495
2022,M,6,AP,224
2022,M,6,BA,1543
2022,M,6,CE,1020
2022,M,6,DF,509
2022,M,6,ES,408
2022,M,6,GO,503
2022,M,6,MA,624
2022,M,6,MG,1726
2022,M,6,MS,251
2022,M,6,MT,381
2022,M,6,PA,1643
2022,M,6,PB,719
2022,M,6,PE,1086
2022,M,6,PI,503
2022,M,6,PR,612
2022,M,6,RJ,1521
2022,M,6,RN,883
2022,M,6,RO,217
2022,M,6,RR,44
2022,M,6,RS,895
2022,M,6,SC,300
2022,M,6,SE,349
2022,M,6,SP,2039
2022,M,6,TO,89
2022,M,6,AC,107
2022,M,6,AL,225
2022,M,6,AM,316
2022,M,6,AP,99
2022,M,6,BA,896
2022,M,6,CE,565
2022,M,6,DF,351
2022,M,6,ES,229
2022,M,6,GO,288
2022,M,6,MA,365
2022,M,6,MG,1082
2022,M,6,MS,140
2022,M,6,MT,201
2022,M,6,PA,912
2022,M,6,PB,400
2022,M,6,PE,755
2022,M,6,PI,270
2022,M,6,PR,361
2022,M,6,RJ,1111
2022,M,6,RN,443
2022,M,6,RO,117
2022,M,6,RR,46
2022,M,6,RS,593
2022,M,6,SC,172
2022,M,6,SE,226
2022,M,6,SP,1367
2022,M,6,TO,50
2022,M,6,AC,41
2022,M,6,AL,126
2022,M,6,AM,163
2022,M,6,AP,69
2022,M,6,BA,503
2022,M,6,CE,367
2022,M,6,DF,237
2022,M,6,ES,155
2022,M,6,GO,172
2022,M,6,MA,218
2022,M,6,MG,723
2022,M,6,MS,106
2022,M,6,MT,121
2022,M,6,PA,560
2022,M,6,PB,226
2022,M,6,PE,457
2022,M,6,PI,133
2022,M,6,PR,204
2022,M,6,RJ,857
2022,M,6,RN,289
2022,M,6,RO,55
2022,M,6,RR,17
2022,M,6,RS,367
2022,M,6,SC,100
2022,M,6,SE,119
2022,M,6,SP,883
2022,M,6,TO,38
2022,M,6,AC,18
2022,M,6,AL,68
2022,M,6,AM,77
2022,M,6,AP,29
2022,M,6,BA,334
2022,M,6,CE,226
2022,M,6,DF,111
2022,M,6,ES,109
2022,M,6,GO,95
2022,M,6,MA,87
2022,M,6,MG,454
2022,M,6,MS,52
2022,M,6,MT,54
2022,M,6,PA,263
2022,M,6,PB,116
2022,M,6,PE,227
2022,M,6,PI,87
2022,M,6,PR,125
2022,M,6,RJ,550
2022,M,6,RN,160
2022,M,6,RO,32
2022,M,6,RR,7
2022,M,6,RS,218
2022,M,6,SC,57
2022,M,6,SE,68
2022,M,6,SP,548
2022,M,6,TO,18
2022,M,6,AC,4
2022,M,6,AL,25
2022,M,6,AM,44
2022,M,6,AP,14
2022,M,6,BA,143
2022,M,6,CE,90
2022,M,6,DF,44
2022,M,6,ES,42
2022,M,6,GO,35
2022,M,6,MA,47
2022,M,6,MG,207
2022,M,6,MS,18
2022,M,6,MT,36
2022,M,6,PA,104
2022,M,6,PB,51
2022,M,6,PE,106
2022,M,6,PI,30
2022,M,6,PR,62
2022,M,6,RJ,318
2022,M,6,RN,67
2022,M,6,RO,12
2022,M,6,RR,1
2022,M,6,RS,98
2022,M,6,SC,21
2022,M,6,SE,27
2022,M,6,SP,269
2022,M,6,TO,6
2022,M,6,AC,7
2022,M,6,AL,6
2022,M,6,AM,14
2022,M,6,AP,3
2022,M,6,BA,71
2022,M,6,CE,35
2022,M,6,DF,14
2022,M,6,ES,16
2022,M,6,GO,16
2022,M,6,MA,19
2022,M,6,MG,97
2022,M,6,MS,11
2022,M,6,MT,5
2022,M,6,PA,54
2022,M,6,PB,21
2022,M,6,PE,41
2022,M,6,PI,19
2022,M,6,PR,20
2022,M,6,RJ,155
2022,M,6,RN,26
2022,M,6,RO,3
2022,M,6,RR,3
2022,M,6,RS,45
2022,M,6,SC,9
2022,M,6,SE,19
2022,M,6,SP,114
2022,M,6,TO,6
2022,M,6,AC,2
2022,M,6,AL,6
2022,M,6,AM,7
2022,M,6,AP,3
2022,M,6,BA,24
2022,M,6,CE,15
2022,M,6,DF,16
2022,M,6,ES,8
2022,M,6,GO,10
2022,M,6,MA,7
2022,M,6,MG,49
2022,M,6,MS,2
2022,M,6,MT,4
2022,M,6,PA,20
2022,M,6,PB,8
2022,M,6,PE,17
2022,M,6,PI,5
2022,M,6,PR,12
2022,M,6,RJ,55
2022,M,6,RN,12
2022,M,6,RO,2
2022,M,6,RS,13
2022,M,6,SC,5
2022,M,6,SE,7
2022,M,6,SP,53
2022,M,6,TO,1
2023,F,1,AC,927
2023,F,1,AL,3631
2023,F,1,AM,2875
2023,F,1,AP,1032
2023,F,1,BA,17349
2023,F,1,CE,14915
2023,F,1,DF,3505
2023,F,1,ES,3354
2023,F,1,GO,12279
2023,F,1,MA,10234
2023,F,1,MG,22166
2023,F,1,MS,3822
2023,F,1,MT,4118
2023,F,1,PA,11879
2023,F,1,PB,8333
2023,F,1,PE,15096
2023,F,1,PI,6553
2023,F,1,PR,12779
2023,F,1,RJ,12400
2023,F,1,RN,3519
2023,F,1,RO,1907
2023,F,1,RR,675
2023,F,1,RS,6971
2023,F,1,SC,6136
2023,F,1,SE,4579
2023,F,1,SP,35002
2023,F,1,TO,2701
2023,F,2,AC,2022
2023,F,2,AL,7396
2023,F,2,AM,8305
2023,F,2,AP,2073
2023,F,2,BA,30848
2023,F,2,CE,29670
2023,F,2,DF,7854
2023,F,2,ES,7983
2023,F,2,GO,21538
2023,F,2,MA,18656
2023,F,2,MG,41019
2023,F,2,MS,7165
2023,F,2,MT,8543
2023,F,2,PA,19444
2023,F,2,PB,11836
2023,F,2,PE,25096
2023,F,2,PI,10476
2023,F,2,PR,31682
2023,F,2,RJ,30124
2023,F,2,RN,7478
2023,F,2,RO,3975
2023,F,2,RR,947
2023,F,2,RS,17701
2023,F,2,SC,14076
2023,F,2,SE,6626
2023,F,2,SP,87981
2023,F,2,TO,4694
2023,F,3,AC,2883
2023,F,3,AL,10247
2023,F,3,AM,12489
2023,F,3,AP,2551
2023,F,3,BA,37929
2023,F,3,CE,34677
2023,F,3,DF,9732
2023,F,3,ES,11435
2023,F,3,GO,23363
2023,F,3,MA,21407
2023,F,3,MG,52076
2023,F,3,MS,5552
2023,F,3,MT,10269
2023,F,3,PA,23532
2023,F,3,PB,12637
2023,F,3,PE,27505
2023,F,3,PI,11619
2023,F,3,PR,22449
2023,F,3,RJ,37574
2023,F,3,RN,10476
2023,F,3,RO,5598
2023,F,3,RR,1507
2023,F,3,RS,24843
2023,F,3,SC,17361
2023,F,3,SE,7303
2023,F,3,SP,102324
2023,F,3,TO,4621
2023,F,4,AC,1669
2023,F,4,AL,5906
2023,F,4,AM,5716
2023,F,4,AP,1768
2023,F,4,BA,25395
2023,F,4,CE,14105
2023,F,4,DF,4848
2023,F,4,ES,5355
2023,F,4,GO,8281
2023,F,4,MA,12259
2023,F,4,MG,25303
2023,F,4,MS,2579
2023,F,4,MT,3795
2023,F,4,PA,15767
2023,F,4,PB,7871
2023,F,4,PE,14327
2023,F,4,PI,7187
2023,F,4,PR,8814
2023,F,4,RJ,21703
2023,F,4,RN,7272
2023,F,4,RO,2092
