NU_ANO,TP_LOCALIZACAO_ESC,Q006,SG_UF_PROVA,QTD
2021,1.0,G,RS,1634
2021,1.0,G,SC,1641
2021,1.0,G,SE,209
2021,1.0,G,SP,7521
2021,1.0,G,TO,198
2021,1.0,G,AC,53
2021,1.0,G,AL,150
2021,1.0,G,AM,209
2021,1.0,G,AP,51
2021,1.0,G,BA,660
2021,1.0,G,CE,369
2021,1.0,G,DF,502
2021,1.0,G,ES,357
2021,1.0,G,GO,594
2021,1.0,G,MA,236
2021,1.0,G,MG,1650
2021,1.0,G,MS,269
2021,1.0,G,MT,332
2021,1.0,G,PA,356
2021,1.0,G,PB,206
2021,1.0,G,PE,448
2021,1.0,G,PI,196
2021,1.0,G,PR,1304
2021,1.0,G,RJ,1509
2021,1.0,G,RN,229
2021,1.0,G,RO,118
2021,1.0,G,RR,42
2021,1.0,G,RS,1004
2021,1.0,G,SC,984
2021,1.0,G,SE,134
2021,1.0,G,SP,4644
2021,1.0,G,TO,99
2021,1.0,G,AC,34
2021,1.0,G,AL,117
2021,1.0,G,AM,162
2021,1.0,G,AP,43
2021,1.0,G,BA,556
2021,1.0,G,CE,300
2021,1.0,G,DF,462
2021,1.0,G,ES,248
2021,1.0,G,GO,503
2021,1.0,G,MA,171
2021,1.0,G,MG,1287
2021,1.0,G,MS,233
2021,1.0,G,MT,232
2021,1.0,G,PA,261
2021,1.0,G,PB,172
2021,1.0,G,PE,391
2021,1.0,G,PI,131
2021,1.0,G,PR,1095
2021,1.0,G,RJ,1233
2021,1.0,G,RN,164
2021,1.0,G,RO,88
2021,1.0,G,RR,28
2021,1.0,G,RS,786
2021,1.0,G,SC,726
2021,1.0,G,SE,111
2021,1.0,G,SP,3745
2021,1.0,G,TO,105
2021,1.0,G,AC,46
2021,1.0,G,AL,109
2021,1.0,G,AM,162
2021,1.0,G,AP,41
2021,1.0,G,BA,424
2021,1.0,G,CE,240
2021,1.0,G,DF,467
2021,1.0,G,ES,209
2021,1.0,G,GO,416
2021,1.0,G,MA,151
2021,1.0,G,MG,1212
2021,1.0,G,MS,151
2021,1.0,G,MT,206
2021,1.0,G,PA,262
2021,1.0,G,PB,143
2021,1.0,G,PE,340
2021,1.0,G,PI,122
2021,1.0,G,PR,872
2021,1.0,G,RJ,1114
2021,1.0,G,RN,148
2021,1.0,G,RO,70
2021,1.0,G,RR,22
2021,1.0,G,RS,723
2021,1.0,G,SC,582
2021,1.0,G,SE,80
2021,1.0,G,SP,3193
2021,1.0,G,TO,55
2021,1.0,G,AC,54
2021,1.0,G,AL,143
2021,1.0,G,AM,190
2021,1.0,G,AP,59
2021,1.0,G,BA,611
2021,1.0,G,CE,399
2021,1.0,G,DF,732
2021,1.0,G,ES,357
2021,1.0,G,GO,619
2021,1.0,G,MA,214
2021,1.0,G,MG,1702
2021,1.0,G,MS,279
2021,1.0,G,MT,309
2021,1.0,G,PA,342
2021,1.0,G,PB,211
2021,1.0,G,PE,485
2021,1.0,G,PI,159
2021,1.0,G,PR,1369
2021,1.0,G,RJ,1682
2021,1.0,G,RN,242
2021,1.0,G,RO,90
2021,1.0,G,RR,32
2021,1.0,G,RS,1037
2021,1.0,G,SC,868
2021,1.0,G,SE,141
2021,1.0,G,SP,5012
2021,1.0,G,TO,109
2021,1.0,G,AC,32
2021,1.0,G,AL,84
2021,1.0,G,AM,128
2021,1.0,G,AP,36
2021,1.0,G,BA,397
2021,1.0,G,CE,310
2021,1.0,G,DF,524
2021,1.0,G,ES,215
2021,1.0,G,GO,335
2021,1.0,G,MA,114
2021,1.0,G,MG,1085
2021,1.0,G,MS,176
2021,1.0,G,MT,189
2021,1.0,G,PA,203
2021,1.0,G,PB,147
2021,1.0,G,PE,318
2021,1.0,G,PI,98
2021,1.0,G,PR,817
2021,1.0,G,RJ,1064
2021,1.0,G,RN,156
2021,1.0,G,RO,60
2021,1.0,G,RR,24
2021,1.0,G,RS,649
2021,1.0,G,SC,494
2021,1.0,G,SE,76
2021,1.0,G,SP,3129
2021,1.0,G,TO,73
2021,1.0,G,AC,26
2021,1.0,G,AL,103
2021,1.0,G,AM,127
2021,1.0,G,AP,37
2021,1.0,G,BA,444
2021,1.0,G,CE,308
2021,1.0,G,DF,664
2021,1.0,G,ES,264
2021,1.0,G,GO,396
2021,1.0,G,MA,128
2021,1.0,G,MG,1288
2021,1.0,G,MS,182
2021,1.0,G,MT,193
2021,1.0,G,PA,199
2021,1.0,G,PB,161
2021,1.0,G,PE,359
2021,1.0,G,PI,122
2021,1.0,G,PR,870
2021,1.0,G,RJ,1302
2021,1.0,G,RN,199
2021,1.0,G,RO,44
2021,1.0,G,RR,27
2021,1.0,G,RS,689
2021,1.0,G,SC,537
2021,1.0,G,SE,71
2021,1.0,G,SP,3570
2021,1.0,G,TO,84
2021,1.0,G,AC,23
2021,1.0,G,AL,122
2021,1.0,G,AM,119
2021,1.0,G,AP,34
2021,1.0,G,BA,417
2021,1.0,G,CE,355
2021,1.0,G,DF,755
2021,1.0,G,ES,203
2021,1.0,G,GO,366
2021,1.0,G,MA,137
2021,1.0,G,MG,1263
2021,1.0,G,MS,126
2021,1.0,G,MT,239
2021,1.0,G,PA,216
2021,1.0,G,PB,141
2021,1.0,G,PE,400
2021,1.0,G,PI,139
2021,1.0,G,PR,869
2021,1.0,G,RJ,1410
2021,1.0,G,RN,174
2021,1.0,G,RO,50
2021,1.0,G,RR,14
2021,1.0,G,RS,705
2021,1.0,G,SC,495
2021,1.0,G,SE,103
2021,1.0,G,SP,3602
2021,1.0,G,TO,81
2021,1.0,G,AC,20
2021,1.0,G,AL,130
2021,1.0,G,AM,156
2021,1.0,G,AP,26
2021,1.0,G,BA,579
2021,1.0,G,CE,429
2021,1.0,G,DF,952
2021,1.0,G,ES,316
2021,1.0,G,GO,513
2021,1.0,G,MA,175
2021,1.0,G,MG,1585
2021,1.0,G,MS,185
2021,1.0,G,MT,268
2021,1.0,G,PA,268
2021,1.0,G,PB,199
2021,1.0,G,PE,606
2021,1.0,G,PI,135
2021,1.0,G,PR,1011
2021,1.0,G,RJ,1994
2021,1.0,G,RN,178
2021,1.0,G,RO,66
2021,1.0,G,RR,19
2021,1.0,G,RS,844
2021,1.0,G,SC,594
2021,1.0,G,SE,111
2021,1.0,G,SP,5229
2021,1.0,G,TO,90
2021,2.0,A,AC,27
2021,2.0,A,AL,50
2021,2.0,A,AM,533
2021,2.0,A,AP,11
2021,2.0,A,BA,335
2021,2.0,A,CE,1117
2021,2.0,A,DF,49
2021,2.0,A,ES,14
2021,2.0,A,GO,54
2021,2.0,A,MA,323
2021,2.0,A,MG,86
2021,2.0,A,MS,36
2021,2.0,A,MT,32
2021,2.0,A,PA,147
2021,2.0,A,PB,124
2021,2.0,A,PE,357
2021,2.0,A,PI,75
2021,2.0,A,PR,25
2021,2.0,A,RJ,31
2021,2.0,A,RN,25
2021,2.0,A,RO,20
2021,2.0,A,RR,14
2021,2.0,A,RS,24
2021,2.0,A,SC,5
2021,2.0,A,SE,53
2021,2.0,A,SP,19
2021,2.0,A,TO,58
2021,2.0,B,AC,92
2021,2.0,B,AL,163
2021,2.0,B,AM,1408
2021,2.0,B,AP,67
2021,2.0,B,BA,1011
2021,2.0,B,CE,3467
2021,2.0,B,DF,118
2021,2.0,B,ES,135
2021,2.0,B,GO,283
2021,2.0,B,MA,771
2021,2.0,B,MG,459
2021,2.0,B,MS,154
2021,2.0,B,MT,158
2021,2.0,B,PA,579
2021,2.0,B,PB,279
2021,2.0,B,PE,836
2021,2.0,B,PI,243
2021,2.0,B,PR,180
2021,2.0,B,RJ,293
2021,2.0,B,RN,152
2021,2.0,B,RO,103
2021,2.0,B,RR,45
2021,2.0,B,RS,213
2021,2.0,B,SC,86
2021,2.0,B,SE,223
2021,2.0,B,SP,236
2021,2.0,B,TO,144
2021,2.0,C,AC,31
2021,2.0,C,AL,67
2021,2.0,C,AM,198
2021,2.0,C,AP,18
2021,2.0,C,BA,306
2021,2.0,C,CE,484
2021,2.0,C,DF,71
2021,2.0,C,ES,132
2021,2.0,C,GO,187
2021,2.0,C,MA,175
2021,2.0,C,MG,294
2021,2.0,C,MS,97
2021,2.0,C,MT,147
2021,2.0,C,PA,147
2021,2.0,C,PB,78
2021,2.0,C,PE,239
2021,2.0,C,PI,47
2021,2.0,C,PR,209
2021,2.0,C,RJ,191
2021,2.0,C,RN,91
2021,2.0,C,RO,54
2021,2.0,C,RR,18
2021,2.0,C,RS,223
2021,2.0,C,SC,110
2021,2.0,C,SE,47
2021,2.0,C,SP,220
2021,2.0,C,TO,65
2021,2.0,C,AC,15
2021,2.0,C,AL,33
2021,2.0,C,AM,71
2021,2.0,C,AP,11
2021,2.0,C,BA,186
2021,2.0,C,CE,188
2021,2.0,C,DF,40
2021,2.0,C,ES,89
2021,2.0,C,GO,138
2021,2.0,C,MA,116
2021,2.0,C,MG,252
2021,2.0,C,MS,65
2021,2.0,C,MT,126
2021,2.0,C,PA,92
2021,2.0,C,PB,30
2021,2.0,C,PE,134
2021,2.0,C,PI,24
2021,2.0,C,PR,184
2021,2.0,C,RJ,143
2021,2.0,C,RN,41
2021,2.0,C,RO,59
2021,2.0,C,RR,14
2021,2.0,C,RS,190
2021,2.0,C,SC,97
2021,2.0,C,SE,27
2021,2.0,C,SP,229
2021,2.0,C,TO,44
2021,2.0,D,AC,3
2021,2.0,D,AL,12
2021,2.0,D,AM,34
2021,2.0,D,AP,6
2021,2.0,D,BA,69
2021,2.0,D,CE,40
2021,2.0,D,DF,23
2021,2.0,D,ES,63
2021,2.0,D,GO,64
2021,2.0,D,MA,45
2021,2.0,D,MG,147
2021,2.0,D,MS,37
2021,2.0,D,MT,82
2021,2.0,D,PA,42
2021,2.0,D,PB,12
2021,2.0,D,PE,57
2021,2.0,D,PI,7
2021,2.0,D,PR,91
2021,2.0,D,RJ,92
2021,2.0,D,RN,17
2021,2.0,D,RO,32
2021,2.0,D,RR,8
2021,2.0,D,RS,99
2021,2.0,D,SC,67
2021,2.0,D,SE,6
2021,2.0,D,SP,155
2021,2.0,D,TO,20
2021,2.0,D,AC,3
2021,2.0,D,AL,8
2021,2.0,D,AM,16
2021,2.0,D,AP,4
2021,2.0,D,BA,55
2021,2.0,D,CE,26
2021,2.0,D,DF,28
2021,2.0,D,ES,60
2021,2.0,D,GO,56
2021,2.0,D,MA,56
2021,2.0,D,MG,192
2021,2.0,D,MS,46
2021,2.0,D,MT,88
2021,2.0,D,PA,28
2021,2.0,D,PB,18
2021,2.0,D,PE,46
2021,2.0,D,PI,6
2021,2.0,D,PR,116
2021,2.0,D,RJ,74
2021,2.0,D,RN,17
2021,2.0,D,RO,45
2021,2.0,D,RR,1
2021,2.0,D,RS,127
2021,2.0,D,SC,78
2021,2.0,D,SE,10
2021,2.0,D,SP,163
2021,2.0,D,TO,21
2021,2.0,E,AC,3
2021,2.0,E,AL,7
2021,2.0,E,AM,21
2021,2.0,E,BA,52
2021,2.0,E,CE,15
2021,2.0,E,DF,15
2021,2.0,E,ES,49
2021,2.0,E,GO,61
2021,2.0,E,MA,37
2021,2.0,E,MG,186
2021,2.0,E,MS,27
2021,2.0,E,MT,81
2021,2.0,E,PA,32
2021,2.0,E,PB,16
2021,2.0,E,PE,44
2021,2.0,E,PI,5
2021,2.0,E,PR,78
2021,2.0,E,RJ,67
2021,2.0,E,RN,18
2021,2.0,E,RO,30
2021,2.0,E,RR,7
2021,2.0,E,RS,115
2021,2.0,E,SC,79
2021,2.0,E,SE,3
2021,2.0,E,SP,149
2021,2.0,E,TO,12
2021,2.0,F,AC,2
2021,2.0,F,AL,3
2021,2.0,F,AM,12
2021,2.0,F,BA,26
2021,2.0,F,CE,13
2021,2.0,F,DF,14
2021,2.0,F,ES,41
2021,2.0,F,GO,34
2021,2.0,F,MA,17
2021,2.0,F,MG,110
2021,2.0,F,MS,22
2021,2.0,F,MT,66
2021,2.0,F,PA,7
2021,2.0,F,PB,6
2021,2.0,F,PE,28
2021,2.0,F,PI,4
2021,2.0,F,PR,62
2021,2.0,F,RJ,41
2021,2.0,F,RN,14
2021,2.0,F,RO,14
2021,2.0,F,RR,2
2021,2.0,F,RS,78
2021,2.0,F,SC,49
2021,2.0,F,SE,4
2021,2.0,F,SP,90
2021,2.0,F,TO,12
2021,2.0,G,AC,3
2021,2.0,G,AL,2
2021,2.0,G,AM,5
2021,2.0,G,AP,1
2021,2.0,G,BA,16
2021,2.0,G,CE,3
2021,2.0,G,DF,3
2021,2.0,G,ES,28
2021,2.0,G,GO,36
2021,2.0,G,MA,12
2021,2.0,G,MG,63
2021,2.0,G,MS,13
2021,2.0,G,MT,36
2021,2.0,G,PA,6
2021,2.0,G,PB,6
2021,2.0,G,PE,13
2021,2.0,G,PR,48
2021,2.0,G,RJ,32
2021,2.0,G,RN,10
2021,2.0,G,RO,16
2021,2.0,G,RR,6
2021,2.0,G,RS,45
2021,2.0,G,SC,44
2021,2.0,G,SE,1
2021,2.0,G,SP,59
2021,2.0,G,TO,6
2021,2.0,G,AM,4
2021,2.0,G,AP,1
2021,2.0,G,BA,4
2021,2.0,G,CE,3
2021,2.0,G,DF,6
2021,2.0,G,ES,10
2021,2.0,G,GO,13
2021,2.0,G,MA,6
2021,2.0,G,MG,42
2021,2.0,G,MS,4
2021,2.0,G,MT,14
2021,2.0,G,PA,2
2021,2.0,G,PB,3
2021,2.0,G,PE,10
2021,2.0,G,PR,17
2021,2.0,G,RJ,14
2021,2.0,G,RN,5
2021,2.0,G,RO,3
2021,2.0,G,RR,2
2021,2.0,G,RS,24
2021,2.0,G,SC,13
2021,2.0,G,SP,36
2021,2.0,G,TO,3
2021,2.0,G,AM,2
2021,2.0,G,BA,5
2021,2.0,G,CE,2
2021,2.0,G,DF,3
2021,2.0,G,ES,11
2021,2.0,G,GO,7
2021,2.0,G,MA,7
2021,2.0,G,MG,19
2021,2.0,G,MS,5
2021,2.0,G,MT,19
2021,2.0,G,PA,1
2021,2.0,G,PB,2
2021,2.0,G,PE,4
2021,2.0,G,PR,9
2021,2.0,G,RJ,14
2021,2.0,G,RN,5
2021,2.0,G,RO,4
2021,2.0,G,RR,2
2021,2.0,G,RS,23
2021,2.0,G,SC,13
2021,2.0,G,SE,4
2021,2.0,G,SP,30
2021,2.0,G,TO,4
2021,2.0,G,AM,2
2021,2.0,G,BA,3
2021,2.0,G,ES,5
2021,2.0,G,GO,9
2021,2.0,G,MA,3
2021,2.0,G,MG,17
2021,2.0,G,MS,2
2021,2.0,G,MT,9
2021,2.0,G,PA,2
2021,2.0,G,PE,1
2021,2.0,G,PR,7
2021,2.0,G,RJ,10
2021,2.0,G,RN,9
2021,2.0,G,RO,3
2021,2.0,G,RS,10
2021,2.0,G,SC,6
2021,2.0,G,SE,1
2021,2.0,G,SP,14
2021,2.0,G,TO,2
2021,2.0,G,AM,1
2021,2.0,G,BA,11
2021,2.0,G,CE,1
2021,2.0,G,DF,4
2021,2.0,G,ES,8
2021,2.0,G,GO,5
2021,2.0,G,MA,7
2021,2.0,G,MG,25
2021,2.0,G,MS,5
2021,2.0,G,MT,6
2021,2.0,G,PA,3
2021,2.0,G,PE,5
2021,2.0,G,PR,17
2021,2.0,G,RJ,10
2021,2.0,G,RN,8
2021,2.0,G,RO,6
2021,2.0,G,RS,16
2021,2.0,G,SC,14
2021,2.0,G,SE,1
2021,2.0,G,SP,23
2021,2.0,G,TO,1
2021,2.0,G,BA,4
2021,2.0,G,DF,2
2021,2.0,G,ES,5
2021,2.0,G,GO,6
2021,2.0,G,MA,4
2021,2.0,G,MG,11
2021,2.0,G,MS,3
2021,2.0,G,MT,5
2021,2.0,G,PE,4
2021,2.0,G,PR,13
2021,2.0,G,RJ,9
2021,2.0,G,RN,2
2021,2.0,G,RO,4
2021,2.0,G,RS,7
2021,2.0,G,SC,4
2021,2.0,G,SE,1
2021,2.0,G,SP,17
2021,2.0,G,TO,2
2021,2.0,G,BA,1
2021,2.0,G,ES,8
2021,2.0,G,GO,3
2021,2.0,G,MA,2
2021,2.0,G,MG,14
2021,2.0,G,MS,2
2021,2.0,G,MT,3
2021,2.0,G,PA,1
2021,2.0,G,PE,1
2021,2.0,G,PR,11
2021,2.0,G,RJ,5
2021,2.0,G,RN,3
2021,2.0,G,RS,8
2021,2.0,G,SC,5
2021,2.0,G,SP,14
2021,2.0,G,ES,1
2021,2.0,G,GO,2
2021,2.0,G,MA,4
2021,2.0,G,MG,11
2021,2.0,G,MS,1
2021,2.0,G,MT,2
2021,2.0,G,PE,4
2021,2.0,G,PR,4
2021,2.0,G,RJ,2
2021,2.0,G,RO,1
2021,2.0,G,RR,1
2021,2.0,G,RS,5
2021,2.0,G,SC,6
2021,2.0,G,SP,14
2021,2.0,G,AL,1
2021,2.0,G,ES,3
2021,2.0,G,GO,3
2021,2.0,G,MA,1
2021,2.0,G,MG,7
2021,2.0,G,MS,1
2021,2.0,G,MT,4
2021,2.0,G,PA,1
2021,2.0,G,PB,2
2021,2.0,G,PE,2
2021,2.0,G,PR,8
2021,2.0,G,RJ,1
2021,2.0,G,RO,1
2021,2.0,G,RS,11
2021,2.0,G,SC,7
2021,2.0,G,SP,17
2022,1.0,A,AC,342
2022,1.0,A,AL,1338
2022,1.0,A,AM,2579
2022,1.0,A,AP,266
2022,1.0,A,BA,3545
2022,1.0,A,CE,8044
2022,1.0,A,DF,409
2022,1.0,A,ES,463
2022,1.0,A,GO,1269
2022,1.0,A,MA,3117
2022,1.0,A,MG,1388
2022,1.0,A,MS,279
2022,1.0,A,MT,294
2022,1.0,A,PA,2906
2022,1.0,A,PB,2040
2022,1.0,A,PE,3764
2022,1.0,A,PI,2001
2022,1.0,A,PR,576
2022,1.0,A,RJ,2475
2022,1.0,A,RN,1131
2022,1.0,A,RO,370
2022,1.0,A,RR,107
2022,1.0,A,RS,711
2022,1.0,A,SC,222
2022,1.0,A,SE,979
2022,1.0,A,SP,2950
2022,1.0,A,TO,336
2022,1.0,B,AC,1519
2022,1.0,B,AL,6005
2022,1.0,B,AM,11740
2022,1.0,B,AP,1453
2022,1.0,B,BA,15417
2022,1.0,B,CE,58227
2022,1.0,B,DF,3224
2022,1.0,B,ES,3966
2022,1.0,B,GO,11135
2022,1.0,B,MA,11020
2022,1.0,B,MG,10973
2022,1.0,B,MS,2281
2022,1.0,B,MT,2453
2022,1.0,B,PA,13159
2022,1.0,B,PB,9176
2022,1.0,B,PE,18555
2022,1.0,B,PI,6406
2022,1.0,B,PR,4861
2022,1.0,B,RJ,14471
2022,1.0,B,RN,5996
2022,1.0,B,RO,2538
2022,1.0,B,RR,566
2022,1.0,B,RS,5486
2022,1.0,B,SC,2132
2022,1.0,B,SE,4556
2022,1.0,B,SP,21884
2022,1.0,B,TO,2169
2022,1.0,C,AC,638
2022,1.0,C,AL,2300
2022,1.0,C,AM,4686
2022,1.0,C,AP,546
2022,1.0,C,BA,6449
2022,1.0,C,CE,14396
2022,1.0,C,DF,2698
2022,1.0,C,ES,3450
2022,1.0,C,GO,9636
2022,1.0,C,MA,3680
2022,1.0,C,MG,10213
2022,1.0,C,MS,2125
2022,1.0,C,MT,2551
2022,1.0,C,PA,5264
2022,1.0,C,PB,2889
2022,1.0,C,PE,6115
2022,1.0,C,PI,2157
2022,1.0,C,PR,6847
2022,1.0,C,RJ,11035
2022,1.0,C,RN,2536
2022,1.0,C,RO,1761
2022,1.0,C,RR,313
2022,1.0,C,RS,6174
2022,1.0,C,SC,3627
2022,1.0,C,SE,1469
2022,1.0,C,SP,26722
2022,1.0,C,TO,1127
2022,1.0,C,AC,372
2022,1.0,C,AL,1428
2022,1.0,C,AM,2324
2022,1.0,C,AP,328
2022,1.0,C,BA,4096
2022,1.0,C,CE,5650
2022,1.0,C,DF,2028
2022,1.0,C,ES,2792
2022,1.0,C,GO,7138
2022,1.0,C,MA,2026
2022,1.0,C,MG,9294
2022,1.0,C,MS,1835
2022,1.0,C,MT,2214
2022,1.0,C,PA,3037
2022,1.0,C,PB,1818
2022,1.0,C,PE,3613
2022,1.0,C,PI,1395
2022,1.0,C,PR,6842
2022,1.0,C,RJ,8316
2022,1.0,C,RN,1757
2022,1.0,C,RO,1265
2022,1.0,C,RR,243
2022,1.0,C,RS,5585
2022,1.0,C,SC,4015
2022,1.0,C,SE,925
2022,1.0,C,SP,25339
2022,1.0,C,TO,885
2022,1.0,D,AC,269
2022,1.0,D,AL,844
2022,1.0,D,AM,1257
2022,1.0,D,AP,208
2022,1.0,D,BA,2639
2022,1.0,D,CE,2784
2022,1.0,D,DF,1562
2022,1.0,D,ES,1958
2022,1.0,D,GO,4719
2022,1.0,D,MA,1298
2022,1.0,D,MG,6981
2022,1.0,D,MS,1254
2022,1.0,D,MT,1838
2022,1.0,D,PA,1982
2022,1.0,D,PB,1033
2022,1.0,D,PE,2175
2022,1.0,D,PI,843
2022,1.0,D,PR,5975
2022,1.0,D,RJ,5622
2022,1.0,D,RN,1046
2022,1.0,D,RO,875
2022,1.0,D,RR,162
2022,1.0,D,RS,4632
2022,1.0,D,SC,3774
2022,1.0,D,SE,559
2022,1.0,D,SP,20499
2022,1.0,D,TO,605
2022,1.0,D,AC,144
2022,1.0,D,AL,436
2022,1.0,D,AM,627
2022,1.0,D,AP,115
2022,1.0,D,BA,1524
2022,1.0,D,CE,1411
2022,1.0,D,DF,812
2022,1.0,D,ES,1109
2022,1.0,D,GO,2329
2022,1.0,D,MA,689
2022,1.0,D,MG,4396
2022,1.0,D,MS,761
2022,1.0,D,MT,1014
2022,1.0,D,PA,1140
2022,1.0,D,PB,582
2022,1.0,D,PE,1187
2022,1.0,D,PI,503
2022,1.0,D,PR,3771
2022,1.0,D,RJ,3266
2022,1.0,D,RN,619
2022,1.0,D,RO,471
2022,1.0,D,RR,95
2022,1.0,D,RS,2931
2022,1.0,D,SC,2630
2022,1.0,D,SE,282
2022,1.0,D,SP,12552
2022,1.0,D,TO,349
2022,1.0,E,AC,161
2022,1.0,E,AL,519
2022,1.0,E,AM,675
2022,1.0,E,AP,142
2022,1.0,E,BA,1979
2022,1.0,E,CE,1463
2022,1.0,E,DF,1117
2022,1.0,E,ES,1296
2022,1.0,E,GO,2688
2022,1.0,E,MA,832
2022,1.0,E,MG,5322
2022,1.0,E,MS,901
2022,1.0,E,MT,1239
2022,1.0,E,PA,1240
2022,1.0,E,PB,668
2022,1.0,E,PE,1499
2022,1.0,E,PI,555
2022,1.0,E,PR,4725
2022,1.0,E,RJ,4160
2022,1.0,E,RN,774
2022,1.0,E,RO,556
2022,1.0,E,RR,108
2022,1.0,E,RS,3623
2022,1.0,E,SC,3613
2022,1.0,E,SE,399
2022,1.0,E,SP,16510
2022,1.0,E,TO,374
2022,1.0,F,AC,190
2022,1.0,F,AL,584
2022,1.0,F,AM,650
2022,1.0,F,AP,198
2022,1.0,F,BA,1953
2022,1.0,F,CE,1440
2022,1.0,F,DF,1361
2022,1.0,F,ES,1267
2022,1.0,F,GO,2455
2022,1.0,F,MA,823
2022,1.0,F,MG,5158
2022,1.0,F,MS,921
2022,1.0,F,MT,1356
2022,1.0,F,PA,1391
2022,1.0,F,PB,657
2022,1.0,F,PE,1432
2022,1.0,F,PI,577
2022,1.0,F,PR,4765
2022,1.0,F,RJ,4354
2022,1.0,F,RN,827
2022,1.0,F,RO,522
2022,1.0,F,RR,120
2022,1.0,F,RS,3567
2022,1.0,F,SC,3660
2022,1.0,F,SE,408
2022,1.0,F,SP,16094
2022,1.0,F,TO,373
2022,1.0,G,AC,76
2022,1.0,G,AL,236
2022,1.0,G,AM,241
2022,1.0,G,AP,79
2022,1.0,G,BA,768
2022,1.0,G,CE,566
2022,1.0,G,DF,718
2022,1.0,G,ES,523
2022,1.0,G,GO,990
2022,1.0,G,MA,320
2022,1.0,G,MG,2199
2022,1.0,G,MS,376
2022,1.0,G,MT,530
2022,1.0,G,PA,562
2022,1.0,G,PB,278
2022,1.0,G,PE,614
2022,1.0,G,PI,233
2022,1.0,G,PR,1947
2022,1.0,G,RJ,1936
2022,1.0,G,RN,340
2022,1.0,G,RO,162
2022,1.0,G,RR,60
2022,1.0,G,RS,1438
2022,1.0,G,SC,1536
2022,1.0,G,SE,212
2022,1.0,G,SP,6618
2022,1.0,G,TO,156
2022,1.0,G,AC,60
2022,1.0,G,AL,136
2022,1.0,G,AM,189
2022,1.0,G,AP,66
2022,1.0,G,BA,606
2022,1.0,G,CE,377
2022,1.0,G,DF,582
2022,1.0,G,ES,333
2022,1.0,G,GO,686
2022,1.0,G,MA,196
2022,1.0,G,MG,1623
2022,1.0,G,MS,293
2022,1.0,G,MT,356
2022,1.0,G,PA,400
2022,1.0,G,PB,198
2022,1.0,G,PE,437
2022,1.0,G,PI,189
2022,1.0,G,PR,1309
2022,1.0,G,RJ,1544
2022,1.0,G,RN,263
2022,1.0,G,RO,128
2022,1.0,G,RR,37
2022,1.0,G,RS,1058
2022,1.0,G,SC,1018
2022,1.0,G,SE,133
2022,1.0,G,SP,4841
2022,1.0,G,TO,98
2022,1.0,G,AC,39
2022,1.0,G,AL,103
2022,1.0,G,AM,113
2022,1.0,G,AP,49
2022,1.0,G,BA,419
2022,1.0,G,CE,281
2022,1.0,G,DF,382
2022,1.0,G,ES,257
2022,1.0,G,GO,479
2022,1.0,G,MA,152
2022,1.0,G,MG,1150
2022,1.0,G,MS,183
2022,1.0,G,MT,253
2022,1.0,G,PA,283
2022,1.0,G,PB,147
2022,1.0,G,PE,318
2022,1.0,G,PI,106
2022,1.0,G,PR,918
2022,1.0,G,RJ,1069
2022,1.0,G,RN,187
2022,1.0,G,RO,71
2022,1.0,G,RR,37
2022,1.0,G,RS,731
2022,1.0,G,SC,682
2022,1.0,G,SE,91
2022,1.0,G,SP,3330
2022,1.0,G,TO,71
2022,1.0,G,AC,44
2022,1.0,G,AL,132
2022,1.0,G,AM,175
2022,1.0,G,AP,42
2022,1.0,G,BA,575
2022,1.0,G,CE,388
2022,1.0,G,DF,610
2022,1.0,G,ES,319
2022,1.0,G,GO,638
2022,1.0,G,MA,193
2022,1.0,G,MG,1575
2022,1.0,G,MS,248
2022,1.0,G,MT,360
2022,1.0,G,PA,331
2022,1.0,G,PB,184
2022,1.0,G,PE,436
2022,1.0,G,PI,123
2022,1.0,G,PR,1320
2022,1.0,G,RJ,1549
2022,1.0,G,RN,216
2022,1.0,G,RO,104
2022,1.0,G,RR,38
2022,1.0,G,RS,915
2022,1.0,G,SC,871
2022,1.0,G,SE,136
2022,1.0,G,SP,4611
2022,1.0,G,TO,98
2022,1.0,G,AC,55
2022,1.0,G,AL,130
2022,1.0,G,AM,148
2022,1.0,G,AP,41
2022,1.0,G,BA,503
2022,1.0,G,CE,392
2022,1.0,G,DF,689
2022,1.0,G,ES,297
2022,1.0,G,GO,602
2022,1.0,G,MA,188
2022,1.0,G,MG,1462
2022,1.0,G,MS,230
2022,1.0,G,MT,350
2022,1.0,G,PA,301
2022,1.0,G,PB,185
2022,1.0,G,PE,408
2022,1.0,G,PI,148
2022,1.0,G,PR,1185
2022,1.0,G,RJ,1499
2022,1.0,G,RN,227
2022,1.0,G,RO,92
2022,1.0,G,RR,51
2022,1.0,G,RS,844
2022,1.0,G,SC,748
2022,1.0,G,SE,127
2022,1.0,G,SP,4408
2022,1.0,G,TO,101
2022,1.0,G,AC,30
2022,1.0,G,AL,104
2022,1.0,G,AM,124
2022,1.0,G,AP,35
2022,1.0,G,BA,406
2022,1.0,G,CE,309
2022,1.0,G,DF,502
2022,1.0,G,ES,244
2022,1.0,G,GO,368
2022,1.0,G,MA,121
2022,1.0,G,MG,1065
2022,1.0,G,MS,171
2022,1.0,G,MT,235
2022,1.0,G,PA,216
2022,1.0,G,PB,149
2022,1.0,G,PE,350
2022,1.0,G,PI,118
2022,1.0,G,PR,836
